"","ID.type","TR.Activin","TR.Bmp4ri","TR.Fgf4","TR.Fgfri","TR.Gsk3i","TR.Igfri","TR.Jaki","TR.Meki","TR.Pi3ki","TR.NoLif","DA.ALL","DV.Gsk3","DV.Mek","DV.mTor","DV.Akt","DV.Erk","DV.Stat3","DV.Smad2"
"49","t","0","0","0","0","0","0","0","1","0","0","0","0.8332742","1.7402169","0.9273743","0.6000000","0.010467034","1.1696388","0.9996087"
"50","t","0","0","0","0","0","1","0","1","0","0","0","0.9130897","1.5383483","0.7597765","0.8384106","0.029627906","0.8989999","0.7657686"
"51","t","0","0","0","0","0","0","0","1","1","0","0","0.4182334","1.8221451","0.4804469","0.1986755","0.032328280","0.8762592","0.8228251"
"52","t","0","0","0","0","0","0","0","0","0","1","0","1.0088684","1.0755767","1.0446927","1.0013245","0.637973456","0.3777047","0.9206921"
"53","t","1","0","0","0","0","0","0","0","0","1","0","1.0535651","1.0110709","0.9385475","1.3231788","0.790385310","0.5019370","1.1836630"
"54","t","0","1","0","0","0","0","0","0","0","1","0","0.9354381","1.2031485","0.9832402","0.9099338","0.561598512","0.3309910","0.6930455"
"55","t","0","0","1","0","0","0","0","0","0","1","0","1.0503725","1.1320193","1.0000000","1.2079470","0.982622669","0.3314594","0.5877249"
"56","t","0","0","0","1","0","0","0","0","0","1","0","0.8779709","0.8688126","0.9106145","0.5443709","0.310304178","0.3708775","1.9475565"
"57","t","0","0","0","0","1","0","0","0","0","1","0","0.7374956","1.2515279","0.9497207","0.6119205","0.508036356","0.2759865","0.6853823"
"58","t","0","0","0","0","0","1","0","0","0","1","0","0.8045406","1.2754296","0.7709497","0.4052980","0.908490645","0.4678454","0.7068415"
"59","t","0","0","0","0","0","0","1","0","0","1","0","0.7023767","1.2909801","0.8938547","0.6039735","0.518322127","0.2986491","0.6186312"
"60","t","0","0","0","0","0","0","0","1","0","1","0","1.1493437","1.8690846","1.0223464","1.0013245","0.017710333","0.2898745","0.8571738"
"61","t","0","0","0","0","0","0","0","0","1","1","0","0.6129833","1.3357598","0.6648045","0.1708609","0.953038261","0.3985034","1.0086513"
"62","t","0","0","0","0","0","0","0","0","1","0","0","0.4373891","1.2774454","0.5865922","0.1509934","1.357104112","0.6498047","0.9514343"
"63","c","0","0","0","0","0","0","0","0","0","0","0","0.9165425","0.9979333","1.0802752","0.2976725","0.657358712","1.2883571","1.2113324"
"64","c","0","0","0","0","0","0","0","0","0","0","0","0.9165425","0.9099779","1.0321101","1.0179665","0.822033316","0.7723907","1.2697828"
"65","c","0","0","0","0","0","0","0","0","0","0","0","1.0372578","0.9137268","1.0940367","1.0547162","0.771667129","0.8646990","0.8070784"
"66","c","0","0","0","0","0","0","0","0","0","0","0","0.9076006","1.0331154","0.9151376","0.6725194","1.008610705","0.9677773","0.7748688"
"67","c","0","0","0","0","0","0","0","0","0","0","0","0.9433681","1.0067288","0.9633028","0.8452430","1.329399776","0.8303009","1.0722231"
"68","c","0","0","0","0","0","0","0","0","0","0","0","1.1490313","1.0466692","0.9426606","2.2748060","1.125768436","1.0666629","0.9185189"
"69","c","0","0","0","0","0","0","0","0","0","0","0","1.2250373","1.1618764","0.9770642","1.4810127","1.065566079","0.8702105","1.1884057"
"70","c","0","0","0","0","0","0","0","0","0","0","0","0.9210134","0.8224551","0.9495413","0.4997958",NA,NA,NA
"71","c","0","0","0","0","0","0","0","0","0","0","0","0.9836066","1.1075171","1.0458716","0.8562679",NA,NA,NA
"72","t","1","0","0","0","0","0","0","0","0","0","0","1.2250373","1.0455157","1.1972477","0.5843201","0.370927710","1.0238717","1.5767593"
"73","t","1","1","0","0","0","0","0","0","0","0","0","0.9836066","0.8981544","1.1146789","0.3307472","0.294909595","0.8941433","1.0939204"
"74","t","1","0","1","0","0","0","0","0","0","0","0","1.0283159","1.4841392","1.0045872","1.0510412","1.653166925","1.0450236","2.1078637"
"75","t","1","0","0","1","0","0","0","0","0","0","0","1.1132638","0.2480054","1.2454128","0.3527971","0.094056999","1.0834229","0.8328820"
"76","t","1","0","0","0","1","0","0","0","0","0","0","0.8226528","0.9241084","1.1284404","0.2682728","0.332509266","1.0215532","1.9497420"
"77","t","1","0","0","0","0","1","0","0","0","0","0","0.9254844","0.8809959","0.9288991","0.3491221","0.443356191","1.1701324","1.7175163"
"78","t","1","0","0","0","0","0","1","0","0","0","0","0.9165425","0.9478996","1.0871560","0.3344222","0.315285917","0.3124619","1.5284691"
"79","t","1","0","0","0","0","0","0","1","0","0","0","1.0640835","1.2639623","1.1077982","0.6504696","0.002577064","1.0103113","1.8323614"
"80","t","1","0","0","0","0","0","0","0","1","0","0","0.5096870","0.9356436","0.6949541","0.1580237","0.484631515","1.1736982","2.1672987"
"81","t","0","1","0","0","0","0","0","0","0","0","0","0.8226528","0.8935403","1.0389908","0.3454471","0.259002778","0.7209699","1.1282834"
"82","t","0","1","0","1","0","0","0","0","0","0","0","0.8450075","0.4526098","1.1215596","0.4115966","0.149072262","1.0486794","0.7628027"
"83","t","0","1","0","0","1","0","0","0","0","0","0","0.8092399","1.1786023","0.9908257","0.6026950","1.299590203","0.9045184","0.9041406"
"84","t","0","1","0","0","0","1","0","0","0","0","0","0.6795827","0.8556186","0.8119266","0.2682728","0.557260274","0.9685731","0.5608510"
"85","t","0","1","0","0","0","0","0","1","0","0","0","1.1266766","1.3452850","1.1077982","0.7827685","0.003291601","0.7958646","1.3666881"
"86","t","0","1","0","0","0","0","0","0","1","0","0","0.4202683","1.1724022","0.6261468","0.1359739","0.780593933","0.8967573","0.6069737"
"87","t","0","0","1","0","0","0","0","0","0","0","0","0.9701937","1.1578391","1.2110092","0.5806452","0.557713666","0.9640027","0.9431797"
"88","t","0","1","1","0","0","0","0","0","0","0","0","0.8852459","1.0687302","1.1628440","0.4520212","0.562675230","0.9642728","0.5208643"
"89","t","0","0","1","1","0","0","0","0","0","0","0","0.7600596","0.3697010","0.9013761","0.4262964","0.107776472","0.9062069","0.8960284"
"90","t","0","0","1","0","1","0","0","0","0","0","0","0.6482861","1.0068730","1.0458716","0.2425480","1.138390558","0.9493495","0.8880210"
"91","t","0","0","1","0","0","1","0","0","0","0","0","0.8405365","1.0303759","0.8325688","0.3638220","0.660964014","1.2762791","0.8810223"
