"","Pert1","Pert2","phospho_value","Category"
"287","Fgfri","None",-3.07619430543217,"Final_Model"
"288","Fgfri","Igfri",-3.0836074280375,"Final_Model"
"289","Fgfri","Pi3ki",-3.09158215788555,"Final_Model"
"290","Fgfri","Fgf4",-3.23292635882011,"Final_Model"
"291","Fgfri","Fgfri",NA,"Final_Model"
"292","Fgfri","Meki",NA,"Final_Model"
"293","Fgfri","NoLif",-3.58678070884921,"Final_Model"
"294","Fgfri","Jaki",-3.71582394067395,"Final_Model"
"295","Fgfri","Activin",-3.49992168382426,"Final_Model"
"296","Fgfri","Bmp4ri",-3.52193052616494,"Final_Model"
"297","Fgfri","Gsk3i",-2.98320681934179,"Final_Model"
"298","Meki","None",-6.48920867991664,"Final_Model"
"299","Meki","Igfri",-6.50026308868917,"Final_Model"
"300","Meki","Pi3ki",-6.50962109689789,"Final_Model"
"301","Meki","Fgf4",-6.64639586351375,"Final_Model"
"302","Meki","Fgfri",NA,"Final_Model"
"303","Meki","Meki",NA,"Final_Model"
"304","Meki","NoLif",-3.21076673271542,"Final_Model"
"305","Meki","Jaki",-3.37379175672418,"Final_Model"
"306","Meki","Activin",-2.87940493547009,"Final_Model"
"307","Meki","Bmp4ri",-3.1439363678133,"Final_Model"
"308","Meki","Gsk3i",-2.53451973181639,"Final_Model"
"309","NoLif","None",-0.32760334136809,"Final_Model"
"310","NoLif","Igfri",-0.361089858008915,"Final_Model"
"311","NoLif","Pi3ki",-0.390941324882675,"Final_Model"
"312","NoLif","Fgf4",-0.848282935314854,"Final_Model"
"313","NoLif","Fgfri",-3.17480762730286,"Final_Model"
"314","NoLif","Meki",-6.58810836249556,"Final_Model"
"315","NoLif","NoLif",NA,"Final_Model"
"316","NoLif","Jaki",-1.59279640964391,"Final_Model"
"317","NoLif","Activin",-1.66224443859312,"Final_Model"
"318","NoLif","Bmp4ri",-1.65402253699496,"Final_Model"
"319","NoLif","Gsk3i",-1.18331177788112,"Final_Model"
"320","Jaki","None",-0.418426360263223,"Final_Model"
"321","Jaki","Igfri",-0.427346739716315,"Final_Model"
"322","Jaki","Pi3ki",-0.437257556773019,"Final_Model"
"323","Jaki","Fgf4",-0.936280149908458,"Final_Model"
"324","Jaki","Fgfri",-3.19758172407898,"Final_Model"
"325","Jaki","Meki",-6.61552678778413,"Final_Model"
"326","Jaki","NoLif",-0.536766729973048,"Final_Model"
"327","Jaki","Jaki",NA,"Final_Model"
"328","Jaki","Activin",-1.87327762395604,"Final_Model"
"329","Jaki","Bmp4ri",-1.79150132868664,"Final_Model"
"330","Jaki","Gsk3i",-1.28166055308807,"Final_Model"
"331","Activin","None",-0.594827986342759,"Final_Model"
"332","Activin","Igfri",-0.631445507818022,"Final_Model"
"333","Activin","Pi3ki",-0.662443734281283,"Final_Model"
"334","Activin","Fgf4",-1.11550758028952,"Final_Model"
"335","Activin","Fgfri",-3.67102229177493,"Final_Model"
"336","Activin","Meki",-6.6687804107564,"Final_Model"
"337","Activin","NoLif",-0.922431327710843,"Final_Model"
"338","Activin","Jaki",-1.01325434660599,"Final_Model"
"339","Activin","Activin",NA,"Final_Model"
"340","Activin","Bmp4ri",-1.57573364143167,"Final_Model"
"341","Activin","Gsk3i",-0.786853929929955,"Final_Model"
"342","Bmp4ri","None",-1.02273590724727,"Final_Model"
"343","Bmp4ri","Igfri",-0.987298250411203,"Final_Model"
"344","Bmp4ri","Pi3ki",-0.955070821293584,"Final_Model"
"345","Bmp4ri","Fgf4",-1.53422321490692,"Final_Model"
"346","Bmp4ri","Fgfri",-3.37134717338786,"Final_Model"
"347","Bmp4ri","Meki",-6.79796089277997,"Final_Model"
"348","Bmp4ri","NoLif",-0.669610882628164,"Final_Model"
"349","Bmp4ri","Jaki",-0.572619309358413,"Final_Model"
"350","Bmp4ri","Activin",-1.61756389359003,"Final_Model"
"351","Bmp4ri","Bmp4ri",NA,"Final_Model"
"352","Bmp4ri","Gsk3i",-1.0676104168258,"Final_Model"
"353","Gsk3i","None",-0.034034234170672,"Final_Model"
"354","Gsk3i","Igfri",-0.0487704666395655,"Final_Model"
"355","Gsk3i","Pi3ki",-0.0699073858085209,"Final_Model"
"356","Gsk3i","Fgf4",-0.552777366610444,"Final_Model"
"357","Gsk3i","Fgfri",-3.08301301453186,"Final_Model"
"358","Gsk3i","Meki",-6.4994832239498,"Final_Model"
"359","Gsk3i","NoLif",-0.358666828999894,"Final_Model"
"360","Gsk3i","Jaki",-0.42662100292132,"Final_Model"
"361","Gsk3i","Activin",-0.628862220513432,"Final_Model"
"362","Gsk3i","Bmp4ri",-0.989896463610525,"Final_Model"
"363","Gsk3i","Gsk3i",NA,"Final_Model"
