"","Pert1","Pert2","phospho_value","Category"
"279","Fgf4","Fgf4",NA,"Final_Model"
"280","Fgf4","Fgfri",-0.170699316916949,"Final_Model"
"281","Fgf4","Meki",0.114904798373308,"Final_Model"
"282","Fgf4","NoLif",-0.250568882931671,"Final_Model"
"283","Fgf4","Jaki",-0.978521603825241,"Final_Model"
"284","Fgf4","Activin",0.114904798373308,"Final_Model"
"285","Fgf4","Bmp4ri",0.0319661713950402,"Final_Model"
"286","Fgf4","Gsk3i",-0.692642980051891,"Final_Model"
"287","Fgfri","None",-0.489037709704784,"Final_Model"
"288","Fgfri","Igfri",-0.94710384324361,"Final_Model"
"289","Fgfri","Pi3ki",-1.43987239193731,"Final_Model"
"290","Fgfri","Fgf4",-0.51395417362607,"Final_Model"
"291","Fgfri","Fgfri",NA,"Final_Model"
"292","Fgfri","Meki",NA,"Final_Model"
"293","Fgfri","NoLif",-0.584059699307279,"Final_Model"
"294","Fgfri","Jaki",-1.28105825271601,"Final_Model"
"295","Fgfri","Activin",-0.248011094030448,"Final_Model"
"296","Fgfri","Bmp4ri",-0.302946879890996,"Final_Model"
"297","Fgfri","Gsk3i",-0.908657863664334,"Final_Model"
"298","Meki","None",0,"Final_Model"
"299","Meki","Igfri",-0.685156955855443,"Final_Model"
"300","Meki","Pi3ki",-1.26517028348694,"Final_Model"
"301","Meki","Fgf4",-0.0827749910543981,"Final_Model"
"302","Meki","Fgfri",NA,"Final_Model"
"303","Meki","Meki",NA,"Final_Model"
"304","Meki","NoLif",-0.365473681304978,"Final_Model"
"305","Meki","Jaki",-1.08447590872953,"Final_Model"
"306","Meki","Activin",0,"Final_Model"
"307","Meki","Bmp4ri",-0.0824976747748009,"Final_Model"
"308","Meki","Gsk3i",-0.761833554546042,"Final_Model"
"309","NoLif","None",-0.126986008909779,"Final_Model"
"310","NoLif","Igfri",-0.753558176535367,"Final_Model"
"311","NoLif","Pi3ki",-1.31211428156447,"Final_Model"
"312","NoLif","Fgf4",-0.209760999964178,"Final_Model"
"313","NoLif","Fgfri",-0.579620051108089,"Final_Model"
"314","NoLif","Meki",-0.126986008909779,"Final_Model"
"315","NoLif","NoLif",NA,"Final_Model"
"316","NoLif","Jaki",-0.837713011006401,"Final_Model"
"317","NoLif","Activin",-0.365473681304978,"Final_Model"
